2023-8-17 13:43:01-debug: asset-db:worker-init (1696ms)
2023-8-17 13:43:03-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.3\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-8-17 16:48:59-debug: // ---- build task builder.tasks.settings.macro ----
2023-8-17 16:48:59-debug: builder.tasks.settings.macro start11%
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.45MB rss 321.09MB
2023-8-17 16:48:59-debug: // ---- build task 整理脚本分组与脚本数据 ---- (1ms)
2023-8-17 16:48:59-debug: run build task 整理脚本分组与脚本数据 success in 1 ms √10%
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.41MB rss 321.22MB
2023-8-17 16:48:59-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
2023-8-17 16:48:59-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
2023-8-17 16:48:59-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-17 16:48:59-debug: 整理部分构建选项内数据到 settings.json start11%
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.48MB rss 321.09MB
2023-8-17 16:48:59-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (5ms)
2023-8-17 16:48:59-debug: run build task 整理部分构建选项内数据到 settings.json success in 5 ms √12%
2023-8-17 16:48:59-debug: custom joint texture layouts start12%
2023-8-17 16:48:59-debug: // ---- build task custom joint texture layouts ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.55MB rss 321.14MB
2023-8-17 16:48:59-debug: // ---- build task custom joint texture layouts ---- (2ms)
2023-8-17 16:48:59-debug: run build task custom joint texture layouts success in 2 ms √12%
2023-8-17 16:48:59-debug: // ---- build task custom joint physics ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.58MB rss 321.14MB
2023-8-17 16:48:59-debug: custom joint physics start12%
2023-8-17 16:48:59-debug: // ---- build task custom joint physics ---- (1ms)
2023-8-17 16:48:59-debug: run build task custom joint physics success in 1 ms √13%
2023-8-17 16:48:59-debug: 填充脚本数据到 settings.json start13%
2023-8-17 16:48:59-debug: run build task 填充脚本数据到 settings.json success in 3 ms √13%
2023-8-17 16:48:59-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-8-17 16:48:59-debug: 填充场景数据到 settings.json start13%
2023-8-17 16:48:59-debug: // ---- build task 填充场景数据到 settings.json ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.61MB rss 321.14MB
2023-8-17 16:48:59-debug: // ---- build task 填充脚本数据到 settings.json ---- (3ms)
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.64MB rss 321.13MB
2023-8-17 16:48:59-debug: run build task 填充场景数据到 settings.json success in 0 ms √14%
2023-8-17 16:48:59-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-8-17 16:48:59-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.66MB rss 321.14MB
2023-8-17 16:48:59-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-8-17 16:48:59-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-8-17 16:48:59-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-8-17 16:48:59-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.70MB rss 321.14MB
2023-8-17 16:48:59-debug: options.md5Cache is false.
2023-8-17 16:48:59-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (2ms)
2023-8-17 16:48:59-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 2 ms √15%
2023-8-17 16:49:18-debug: refresh db internal success
2023-8-17 16:49:18-debug: asset-db:worker-effect-data-processing (181ms)
2023-8-17 16:49:18-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\clientEvent.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:49:18-debug: refresh db assets success
2023-8-17 16:49:18-debug: asset-db:refresh-all-database (314ms)
2023-8-17 16:49:19-debug: Query all assets info in project
2023-8-17 16:49:19-debug: BuildAssetLibrary query-assets with assets 542
2023-8-17 16:49:19-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-17 16:49:19-debug:   Number of all scenes: 2
2023-8-17 16:49:19-debug:   Number of all scripts: 18
2023-8-17 16:49:19-debug:   Number of other assets: 379
2023-8-17 16:49:19-debug: 查询 Asset Bundle start0%
2023-8-17 16:49:19-debug: // ---- build task 查询 Asset Bundle ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 205.31MB rss 330.50MB
2023-8-17 16:49:19-debug: // ---- build task 查询 Asset Bundle ---- (9ms)
2023-8-17 16:49:19-debug: 查询使用的资源以及资源包配置 start3%
2023-8-17 16:49:19-debug: run build task 查询 Asset Bundle success in 9 ms √3%
2023-8-17 16:49:19-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.30MB rss 330.54MB
2023-8-17 16:49:19-debug: init bundle assets
2023-8-17 16:49:19-debug: Number of scenes: 2
2023-8-17 16:49:19-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-17 16:49:19-debug: 整理脚本分组与脚本数据 start7%
2023-8-17 16:49:19-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-8-17 16:49:19-debug: sort script group...
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.43MB rss 330.58MB
2023-8-17 16:49:19-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-8-17 16:49:19-debug: 初始化 settings.json 与 config.json start10%
2023-8-17 16:49:19-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (4ms)
2023-8-17 16:49:19-debug: run build task 查询使用的资源以及资源包配置 success in 4 ms √7%
2023-8-17 16:49:19-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.46MB rss 330.54MB
2023-8-17 16:49:19-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-8-17 16:49:19-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-8-17 16:49:19-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-8-17 16:49:19-debug: builder.tasks.settings.macro start11%
2023-8-17 16:49:19-debug: // ---- build task builder.tasks.settings.macro ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.49MB rss 330.44MB
2023-8-17 16:49:19-debug: // ---- build task builder.tasks.settings.macro ---- (6ms)
2023-8-17 16:49:19-debug: run build task builder.tasks.settings.macro success in 6 ms √11%
2023-8-17 16:49:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-17 16:49:19-debug: 整理部分构建选项内数据到 settings.json start11%
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.53MB rss 330.44MB
2023-8-17 16:49:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (5ms)
2023-8-17 16:49:19-debug: run build task 整理部分构建选项内数据到 settings.json success in 5 ms √12%
2023-8-17 16:49:19-debug: custom joint texture layouts start12%
2023-8-17 16:49:19-debug: // ---- build task custom joint texture layouts ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.60MB rss 330.48MB
2023-8-17 16:49:19-debug: // ---- build task custom joint texture layouts ---- (2ms)
2023-8-17 16:49:19-debug: run build task custom joint texture layouts success in 2 ms √12%
2023-8-17 16:49:19-debug: custom joint physics start12%
2023-8-17 16:49:19-debug: // ---- build task custom joint physics ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.62MB rss 330.48MB
2023-8-17 16:49:19-debug: run build task custom joint physics success in 4 ms √13%
2023-8-17 16:49:19-debug: // ---- build task custom joint physics ---- (4ms)
2023-8-17 16:49:19-debug: 填充脚本数据到 settings.json start13%
2023-8-17 16:49:19-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.65MB rss 330.48MB
2023-8-17 16:49:19-debug: // ---- build task 填充脚本数据到 settings.json ---- (2ms)
2023-8-17 16:49:19-debug: run build task 填充脚本数据到 settings.json success in 2 ms √13%
2023-8-17 16:49:19-debug: // ---- build task 填充场景数据到 settings.json ----
2023-8-17 16:49:19-debug: 填充场景数据到 settings.json start13%
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.68MB rss 330.49MB
2023-8-17 16:49:19-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-8-17 16:49:19-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.71MB rss 330.48MB
2023-8-17 16:49:19-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-8-17 16:49:19-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-8-17 16:49:19-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-8-17 16:49:19-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-8-17 16:49:19-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-8-17 16:49:19-debug: Process: heapTotal 229.55MB heapUsed 204.75MB rss 330.49MB
2023-8-17 16:49:19-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-8-17 16:49:19-debug: options.md5Cache is false.
2023-8-17 16:49:19-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (2ms)
2023-8-17 16:49:19-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 2 ms √15%
2023-8-17 16:49:33-debug: refresh db internal success
2023-8-17 16:49:33-debug: asset-db:worker-effect-data-processing (222ms)
2023-8-17 16:49:33-debug: refresh db assets success
2023-8-17 16:49:33-debug: asset-db:refresh-all-database (331ms)
2023-8-17 16:49:40-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:49:40-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:49:40-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:49:48-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:49:48-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:49:48-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:50:00-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:50:00-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:50:00-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:50:23-debug: refresh db internal success
2023-8-17 16:50:23-debug: asset-db:worker-effect-data-processing (229ms)
2023-8-17 16:50:23-debug: refresh db assets success
2023-8-17 16:50:23-debug: asset-db:refresh-all-database (342ms)
2023-8-17 16:50:59-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:50:59-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:50:59-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:51:04-debug: refresh db internal success
2023-8-17 16:51:04-debug: asset-db:worker-effect-data-processing (171ms)
2023-8-17 16:51:04-debug: refresh db assets success
2023-8-17 16:51:04-debug: asset-db:refresh-all-database (287ms)
2023-8-17 16:51:10-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:51:10-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:51:10-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:51:11-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:51:11-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:51:11-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:51:18-debug: Query all assets info in project
2023-8-17 16:51:18-debug: BuildAssetLibrary query-assets with assets 542
2023-8-17 16:51:18-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-17 16:51:18-debug:   Number of all scenes: 2
2023-8-17 16:51:18-debug:   Number of all scripts: 18
2023-8-17 16:51:18-debug:   Number of other assets: 379
2023-8-17 16:51:18-debug: 查询 Asset Bundle start0%
2023-8-17 16:51:18-debug: // ---- build task 查询 Asset Bundle ----
2023-8-17 16:51:18-debug: Process: heapTotal 219.27MB heapUsed 199.44MB rss 317.13MB
2023-8-17 16:51:18-debug: // ---- build task 查询 Asset Bundle ---- (27ms)
2023-8-17 16:51:18-debug: run build task 查询 Asset Bundle success in 27 ms √3%
2023-8-17 16:51:18-debug: 查询使用的资源以及资源包配置 start3%
2023-8-17 16:51:19-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 198.79MB rss 315.75MB
2023-8-17 16:51:19-debug: init bundle assets
2023-8-17 16:51:19-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-17 16:51:19-debug: Number of scenes: 2
2023-8-17 16:51:19-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (25ms)
2023-8-17 16:51:19-debug: run build task 查询使用的资源以及资源包配置 success in 25 ms √7%
2023-8-17 16:51:19-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-8-17 16:51:19-debug: 整理脚本分组与脚本数据 start7%
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 198.93MB rss 316.59MB
2023-8-17 16:51:19-debug: run build task 整理脚本分组与脚本数据 success in 2 ms √10%
2023-8-17 16:51:19-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-8-17 16:51:19-debug: 初始化 settings.json 与 config.json start10%
2023-8-17 16:51:19-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-8-17 16:51:19-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-8-17 16:51:19-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-8-17 16:51:19-debug: builder.tasks.settings.macro start11%
2023-8-17 16:51:19-debug: // ---- build task builder.tasks.settings.macro ----
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 198.97MB rss 316.27MB
2023-8-17 16:51:19-debug: sort script group...
2023-8-17 16:51:19-debug: // ---- build task 整理脚本分组与脚本数据 ---- (2ms)
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 199.00MB rss 316.16MB
2023-8-17 16:51:19-debug: // ---- build task builder.tasks.settings.macro ---- (4ms)
2023-8-17 16:51:19-debug: run build task builder.tasks.settings.macro success in 4 ms √11%
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 199.04MB rss 316.07MB
2023-8-17 16:51:19-debug: 整理部分构建选项内数据到 settings.json start11%
2023-8-17 16:51:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-17 16:51:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-8-17 16:51:19-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √12%
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 199.11MB rss 316.08MB
2023-8-17 16:51:19-debug: // ---- build task custom joint texture layouts ----
2023-8-17 16:51:19-debug: custom joint texture layouts start12%
2023-8-17 16:51:19-debug: // ---- build task custom joint texture layouts ---- (3ms)
2023-8-17 16:51:19-debug: run build task custom joint texture layouts success in 3 ms √12%
2023-8-17 16:51:19-debug: custom joint physics start12%
2023-8-17 16:51:19-debug: // ---- build task custom joint physics ----
2023-8-17 16:51:19-debug: Process: heapTotal 219.27MB heapUsed 199.14MB rss 316.11MB
